Date,User,Tweet,Retweet
2022-12-19 13:37:19+00:00,NizamArchibald,"Episod penutup Ultras Kuaci x Piala Dunia. Kita borak pasal final dan pemain pilihan sepanjang Piala Dunia. @karamikamel dan @keeshmatstats harap Malaysia akan main 2026 nanti dengan Syihan di gawang. Up next, edisi ‘Piala Dunia’ Asia Tenggara pula! https://t.co/1tsjDIupQz",1
2022-12-19 13:37:08+00:00,valencity_,Padahal biasanya nunggu buat piala dunia,0
2022-12-19 13:37:06+00:00,Harian_Jogja,"Ketum PSSI Angkat Replika Trofi Piala Dunia 2022, Warganet: Ingat Tanggung Jawab Kanjuruhan https://t.co/cHFLaMqGCN #beritajogja #jogja #jogjaistimewa https://t.co/ukWNDF00DL",0
2022-12-19 13:37:04+00:00,okezonenews,"Gagal Pertahankan Gelar Juara, Kylian Mbappe Pastikan Prancis Bakal Kembali ke Final Piala Dunia 2026 #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/iCHNjq46Bz",0
2022-12-19 13:37:03+00:00,tempodotco,Dari Putin sampai Pele Beri Selamat ke Argentina atas Juara Piala Dunia 2022 https://t.co/SlgzxyNT9R #TempoDunia,0
2022-12-19 13:37:03+00:00,GoRiauCom,Kota Kelahiran Lionel Messi Jadi Lautan Manusia Usai Argentina Juara Piala Dunia 2022 https://t.co/dRyubcGKtR,0
2022-12-19 13:36:42+00:00,dapitdong,"Ketagihan Angkat Piala Dunia, Messi Batal Pensiun https://t.co/3uzYdyzwup",0
2022-12-19 13:36:34+00:00,sigitpr072,"@KMbappe Tidak ada seperti anda, 3 goal di pertandingan final Piala Dunia Sepak Bola. Anda Luar Biasa Mbappe🔥🔥🔥",0
2022-12-19 13:36:32+00:00,jusct_baker,"Dibi balih piala dunia,jani liga 1,jeg guyu san main sepak bola beli2 be liga 1",0
2022-12-19 13:36:08+00:00,GOAL_ID,"Romantis itu ...

❌ Makan bareng pasangan 
✅ Makan bareng trofi Piala Dunia 

Dybala punya cerita 😉
(🎥 IG/paulodybala)

#FIFAWorldCup #Qatar2022 https://t.co/719BnuoX6x",11
2022-12-19 13:36:05+00:00,dehanprtm,"hah bnran beda app?

☠︎ Iye Han. Jadi itu mau bikin twitter tampilan baru uang yang temanye bunder buat merayakan piala dunia. Logonye burung biru tapi bunder juge bentukannye.

kalo suka boong nanti kuburannya sempit loch pak",3
2022-12-19 13:35:56+00:00,detikcom,"Lionel Messi baru saja membawa Timnas Argentina juara Piala Dunia 2022. Lionel Scaloni menegaskan, La Pulga sudah tak punya utang apa-apa pada Albiceleste! #juaraboladunia   https://t.co/AQnVk58oEA",7
2022-12-19 13:35:46+00:00,Adhytiosaputra,Biasanya jam segini udah rame WA orang minta link streaming piala dunia,0
2022-12-19 13:35:42+00:00,agalyzzy,Udah brp kali nonton siaran ulang piala dunia hari ini? Pertandingan final terseru yg pernah di tonton selain final ISL 2014 pastinya..,0
2022-12-19 13:35:34+00:00,5ilentNumber,@justhuman_okey @5ecretNumber @JP_5ecretNumber tanda2 mungkin....kan Piala Dunia U-20 FIFA 2023 di Indonesia... sapatahu.. ngundang SN..huhu😆,0
2022-12-19 13:35:21+00:00,KodePos_,Cristiano Ronaldo kalau mau juara Piala Dunia 2026 harus diancam Canelo dulu.,0
2022-12-19 13:35:04+00:00,itsaminafif,"@faisalazizfa Hanya di zaman pemerintahan Anwar Ibrahim, Argentina dapat menjuarai Piala Dunia, ReforMessi 🇲🇾❤️🇦🇷👍🏻",1
2022-12-19 13:34:52+00:00,urpa9ex,"Bintang Timnas Prancis Kylian Mbappe tertunduk lesu di pinggir lapangan. Hattrick yang dicetak Mbappe tak mampu membawa Le Bleus juara Piala Dunia back to back.

https://t.co/8XLpKRHjNU",0
2022-12-19 13:34:52+00:00,BakronHadi_X,Mata masih berat efek Piala Dunia yang belum dapat pembalasan,0
2022-12-19 13:34:51+00:00,AwasBoros,"@idextratime Real Goat ya happy endingnya ngangkat piala
Jersey Argentina home &amp; away
https://t.co/mBDxlyPwBG

Trophy piala dunia
https://t.co/96NY76LSTY",0
2022-12-19 13:34:34+00:00,adiggara,"hah bnran beda app?

☠︎ Iye Han. Jadi itu mau bikin twitter tampilan baru uang yang temanye bunder buat merayakan piala dunia. Logonye burung biru tapi bunder juge bentukannye.",1
2022-12-19 13:34:25+00:00,Gsilver0011,Piala dunia sudah ku tebak argentina,0
2022-12-19 13:34:03+00:00,idextratime,"Daily reminder,

Lionel Messi adalah juara Piala Dunia. 🇦🇷🐐 https://t.co/mJrr7EP2ek",166
2022-12-19 13:33:59+00:00,maitehcom,Argentina Melewati Penderitaan Menjadi Juara Piala Dunia 2022 https://t.co/w8MpdUnW2J,0
2022-12-19 13:33:46+00:00,urpa9ex,"SINDIRAN menohok Mesut Ozil ke Timnas Prancis setelah gagal angkat trofi Piala Dunia 2022 akan dibahas dalam artikel ini. Kegagalan Prancis juara Piala Dunia 2022, ternyata berdampak panjang.
https://t.co/k9OxfC6DdG",0
2022-12-19 13:33:43+00:00,rizkysudrajatm,@thepanturas Mungkin ingin ikutin legenda mario kempes habis dapet piala dunia lalu ke pbr 😀,0
2022-12-19 13:33:41+00:00,TheCrazyWave,"Kapolres Metro Tangerang Kota Kombes Pol Zain Dwi https://t.co/WNheh49qZ6,SIK,https://t.co/n7AxynC8Xp. didampingi Wakapolres Metro Tangerang Kota Akbp Bambang Yudhantara Salamun.SIK dan PJU Melaksanakan kegiatan Nonton Bareng Final Piala Dunia Qatar 2022 bersama Ketua RW Wilayah https://t.co/44jonNCPTO",0
2022-12-19 13:33:33+00:00,zoelfick,"""Dia tidak pantas jadi pelatih Argentina!"" kecam Maradona tentang Lionel Scaloni beberapa tahun lalu.

Hari ini, dari alam sana Maradona mungkin meralat ucapannya setelah melihat Piala Dunia kembali jadi milik Argentina lewat pelatih ini. https://t.co/QE2jfZDnOt",7
2022-12-19 13:33:33+00:00,Alonesiacom,"Usai Juara Piala Dunia 2022, Lionel Scaloni: Akhirnya Saya Lega! https://t.co/GktYKZghdl",0
2022-12-19 13:33:08+00:00,detikedu,KUIS Trivia Edu: Ayo Tes Pengetahuanmu Seputar Piala Dunia! https://t.co/MVOvlpRPeJ,0
2022-12-19 13:32:52+00:00,AdityaFirman__,"Abis nonton siaran ulang final piala dunia, peter drury= william shakespearenya komentator.. diksinya, puitis banget 🥹",0
2022-12-19 13:32:42+00:00,abcderstuf,"Nonton piala dunia cuma 4 tahun sekali, kalo sama lu bisa setiap hari terus bosen wkwk https://t.co/1S5uMbsC0X",0
2022-12-19 13:32:34+00:00,omingsilviani,"Gemes kali google ada kembang api argentina😆😆 coba search ""juara piala dunia""",0
2022-12-19 13:32:18+00:00,Johnss_sir,"pertama, mari berpikir tentang rasanya lolos kualifikasi piala dunia dulu, lalu boleh menghayal sepuasnya ya kakak-kakak https://t.co/32ymLZlGDJ",0
2022-12-19 13:32:00+00:00,bolacomID,"Messi masuk geng eksklusif. Ronaldo jangan iri ya.

#EmtekWorldCup2022 #BolacomWorldCup2022 #PialaDunia2022 #PialaDunia

https://t.co/STwGmlRMaB",0
2022-12-19 13:31:56+00:00,yourgfyasmin,"@tanyakanrl apa cmn gw ya yg ga nonton piala dunia, gatau bola sama sekalii",0
2022-12-19 13:31:35+00:00,Kartikakapten69,"ARGENTINA JUARA PIALA DUNIA 2022
PENANTIAN PANJANG SEJAK 1986
-----------
⚽️🏆EVENT TEBAK SCORE PIALA DUNIA 2022 KAPTEN69

GRAND PRIZE - ALL YOU CAN WIN !!
- Apple Iphone 14 Pro 5G 1Tb
https://t.co/ufErAZ5AdV
.
#kapten69 #tebakskor  #slotgacor #PialaDunia2022 #argentina https://t.co/0SkRDGXwWW",0
2022-12-19 13:31:31+00:00,JNeoutron,@pagagdennis Di tunggu piala dunia tahun berikutnya kali gak ya ?,0
2022-12-19 13:30:54+00:00,HumasJatiasih,Kapolda dan Wakapolda Metro Jaya Menghadiri Malam apresiasi dan Penyerahan Hadiah Perlombaan HUT PMJ Ke 73 dilanjutkan Nobar Final Sepak Bola Piala Dunia 2022 Antara Perancis VS Argentina. https://t.co/QHGJ8UJSvt,0
2022-12-19 13:30:45+00:00,egafajarpra,"Masih baper Final semalam.
Sepi,gabut,suwung lagi kalau Piala Dunia udah selesai begini.",0
2022-12-19 13:30:42+00:00,detiksport,Argentina berhasil menjadi juara Piala Dunia 2022 usai mengalahkan Prancis lewat drama adu penalti. Begini perjalanan Tim Tango dari fase grup hingga juara. #juaraboladunia   https://t.co/dweKW4pdQV,2
2022-12-19 13:30:25+00:00,ynnadr2,"Piala Dunia sdh selesai, sempat merasakan suasananya di Ambon, nginep diseberang UnPati atas saran supir, kl di kota bisa kejebak macet pagi2 waktu mau ke Tulehu, krn setiap tanding pildun ada pawai dari jam 2 dini hari sampai pagi nonstop! Ternyata pawainya sampai juga kesini😄 https://t.co/1JuC2oJ5Lp",0
2022-12-19 13:30:23+00:00,subaktito,"Ngeliat kekalahan Prancis kemarin di Piala Dunia 2022, ada salah satu fenomena menarik perhatian sebenarnya.

Perhatiin deh ekspresi galaunya Tchouameni &amp; Camavinga, anak muda dibawah 23 tahun.",0
2022-12-19 13:30:09+00:00,CNNIndonesia,"Argentina Juara Piala Dunia, Warga Ambon dan Ternate Ikut Berpesta https://t.co/u07xzz57YU",2
2022-12-19 13:30:05+00:00,MLDSPOT,"Yang jagoin Argentina mana nih kemaren? Jagoan lo juara!

Pada nobar gak lo semalem?

#MLDSPOT #INSPIRINGLIFESTYLE #ARGENTINA #PIALADUNIA https://t.co/BvpYDpzg2z",0
2022-12-19 13:30:02+00:00,kompascom,"Bagi Argentina, ini adalah titel Piala Dunia ketiga mereka setelah 1978 dan 1986. Koleksi gelar La Albiceleste kini mengungguli Perancis dan Uruguay. https://t.co/yO5RWtD5u0",1
2022-12-19 13:30:00+00:00,Bolanet,"Deretan Pencetak Gol Argentina di Piala Dunia 2022!
.
#EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #PialaDunia #PialaDunia2022
https://t.co/c9f2f2aNNO",0
2022-12-19 13:30:00+00:00,idx_channel,"Ini daftar penerima penghargaan Piala Dunia 2022 diborong Argentina 

#WorldCupFinal #ArgentinaVsFrance 
https://t.co/aFfHJ0N4l5",0
2022-12-19 13:30:00+00:00,dw_indonesia,"Dia adalah Lionel Messi, sorot sentral di Lusail, Qatar. Dia mega star yang dinanti jutaan orang: bawa Argentina juara lagi setelah 36 tahun, gelar puncak Messi dalam aksinya di lima #PialaDunia. Simak #kolom @HardimenKoto selengkapnya. https://t.co/jxsppsN0rW",1
2022-12-19 13:29:51+00:00,dd_dochy,"Herdiana (YTTA)

🇦🇷1- 2🇸🇦 Mampus siap angkat koper
🇦🇷2-0🇲🇽 Masih ada Polandia
🇦🇷2-0🇵🇱 Ah nanti juga gugur di 16 besar
🇦🇷2-1🇦🇺 Nanti juga nangis pas lawan Belanda
🇦🇷2-2 (4-3)🇳🇱 Wasit curang
🇦🇷3-0🇭🇷 Piala Dunia ini sudah disetting
🇦🇷3-3 (4-2)🇫🇷 Brsyukurlah kita meyaksikan 2 goat 🤣",0
2022-12-19 13:29:45+00:00,riyadisugeng167,"Menteri BUMN Erick Thohir menegaskan bahwa untuk piala dunia U20 di Indonesia akan mencontoh kesuksesan acara G20 dengan standar yang berbeda dan lebih ditingkatkan dan akan diawasi langsung oleh Presiden Jokowi. 

@erickthohir 
#BangkitBersamaET https://t.co/C1v1aLRUqa",12
2022-12-19 13:29:37+00:00,HumasJatiasih,Kapolda dan Wakapolda Metro Jaya Menghadiri Malam apresiasi dan Penyerahan Hadiah Perlombaan HUT PMJ Ke 73 dilanjutkan Nobar Final Sepak Bola Piala Dunia 2022 Antara Perancis VS Argentina. https://t.co/QJXBJdFy8Y,0
2022-12-19 13:29:35+00:00,Nova88Indo,"Berita Bola Terkini Nova88 Indonesia Klik https://t.co/VsbRjz8w7o : Daftar Juara Piala Dunia 1930-2022: Argentina 3 Bintang, Salip Perancis dan Uruguay https://t.co/jA2GFfaBQa https://t.co/SmjljvzdHR",0
2022-12-19 13:29:30+00:00,Nova88Indo,"Berita Bola Terkini Nova88 Indonesia Klik https://t.co/VsbRjz8w7o : Perancis di Piala Dunia 2022 Tak Tertolong oleh Mbappe, Teh, dan Jahe https://t.co/5usEks36bR https://t.co/7Mver193qJ",0
2022-12-19 13:29:28+00:00,Nova88Indo,"Berita Bola Terkini Nova88 Indonesia Klik https://t.co/VsbRjz8w7o : Aguero Tabuh Drum, Angkat Trofi Piala Dunia, Angkat Lionel Messi https://t.co/KGMdmpAD5M https://t.co/egViOjapzH",0
2022-12-19 13:29:23+00:00,j3no_l33,"@GanjaranApp Selamat Argentina, selamat messi. Bener-bener keren dan deg degan waktu nonton piala dunia",0
2022-12-19 13:29:14+00:00,egafajarpra,Masih berlanjut sampai Indonesia juara Piala Dunia https://t.co/dRkKQdCQQB,0
2022-12-19 13:29:02+00:00,detikcom,Argentina berhasil menjadi juara Piala Dunia 2022 usai mengalahkan Prancis lewat drama adu penalti. Begini perjalanan Tim Tango dari fase grup hingga juara. #juaraboladunia   https://t.co/qFpo42u0Nh,2
2022-12-19 13:28:42+00:00,dum2nd,"@The_RedsIndo CR7 ga bisa kasih piala dunia ya wajar, negara lemah. Messi ga bisa kasih piala dunia ya aneh.",0
2022-12-19 13:28:39+00:00,robisajadi,"Banyak yang underestimate sama piala dunia 2022 ini dari sebelum mulai, setelah mulai akhirnya luntur karna matchnya banyak yang seru bgt. pas final akhirnya klimaks match terbaik sejauh ini buat final piala dunia dan akhir cerita manis buat messi https://t.co/NShsBjB5t6",0
2022-12-19 13:28:28+00:00,falahmohamed,"*GEMPAR DAN MENGEJUTKAN!!!*

Ramai rakyat Malaysia tdk tahu bahwa pemain terbaik Piala Dunia 2022 dan penjaring hattrick final Piala Dunia 2022,*Kylan Mbappe* sbenarnya adalah warganegara Malaysia yang dilahirkan di Tawau Sabah pada 20.12.1998.Ini bebenangnya",0
2022-12-19 13:28:25+00:00,GenMediaNetwork,"Enzo Fernandez dinobatkan jadi pemain muda terbaik di Piala Dunia 2022. 

https://t.co/mllgn9TtmM",0
2022-12-19 13:28:15+00:00,Alonesiacom,"Piala Dunia 2026, FIFA Gunakan Format Baru? https://t.co/j9yv04EjaG",0
2022-12-19 13:28:02+00:00,jpnncom,Masa Depan Didier Deschamps Setelah Prancis Gagal Juara Piala Dunia 2022 #DidierDeschamps https://t.co/RrtHsAaTXY,0
2022-12-19 13:27:43+00:00,nusantimes,"No Debat Lagi, Messi GOAT Sejati! Ini Beberapa Rekornya setelah Piala Dunia 2022 https://t.co/pHZqGoS34X",0
2022-12-19 13:27:14+00:00,FunJunkies,"Ini ya netizen, Argentina juara dunia wajar puja puji Messi masih ngegas sampai sekarang dan sampai bertahun2 ke depan. 
Ya ga pernah juara aja dibahas ga habis2 apalagi yang pegang piala 🤣🤣🤣",0
2022-12-19 13:27:02+00:00,RenikaWidiyani,"Kalau piala dunia u-20 tahun dpn, Gavi main berarti ya? https://t.co/rx2hCPEhSW",0
2022-12-19 13:26:22+00:00,tri3praas,"@anwartanumyn @freyfela25 Sdh bro ngak ush d lwan SDM rendah mah gitu, aku setuju sama km supoter kebanyakan rusuh bahkan sampai ngak mau nerima kalah, ngak pantas indonesia masuk piala dunia bahkan piala asia malu maluin wkwkwkw",0
2022-12-19 13:26:10+00:00,sugengryadi,@adriansyahyasin Bukankah ada larangan ya mencatut tulisan piala dunia dan atau worldcup lalal itu. Sampe sampe lemineral aja nulisnya  pesta bola dunia,0
2022-12-19 13:26:07+00:00,AksaraJingga8,"@jek___ Momen piala Dunia ini, terlahir lagend stad",0
2022-12-19 13:26:03+00:00,MMTimurTengah,"PIALA DUNIA ATAU DARAH YANG SUCI?!

Diterjemahkan dari Surat Kabar Al-Rayah edisi 420, terbit pada Rabu, 13 Jumadilawal 1444 H/07 Desember 2022 M
https://t.co/EN7N4i8eI3",9
2022-12-19 13:26:01+00:00,KompasBola,"Daftar Juara Piala Dunia 1930-2022: Argentina 3 Bintang, Salip Perancis dan Uruguay https://t.co/lCyG68dkM0",0
2022-12-19 13:25:48+00:00,AndiRidzky,"@fariltesfaye @mariknyawa @16_18_1_19_19 @Amrullah_acho @idextratime Klo diumur yang mereka gak ada apa2nya sama ronaldo udah megang 2 piala dunia sebelum umur 30 tahun, top skorer cuma main di 3 piala dunia gak perlu banyak2 sampe tua bangka dulu, messi sama cr hebat medsos udah rame, klo dari 90 udah ada medsos ig, twitter lebih heboh pasti",0
2022-12-19 13:25:46+00:00,Achielax_,"Ketika lo buka ig, trs kaget ada snap dari org yg lo suka 6 tahun lalu trs kek oke gue buka. Oh isinya piala dunia, trs gue swipe eh ternyata ada temen gue yg suka jg ama dia dulu dan alasan gue mundur karna dia. Ttp ya dia capernya ga ada abisnya, isi snap sama.",0
2022-12-19 13:25:42+00:00,ichsaneffendi13,"Nobar Final Piala Dunia di Pendopo, aslii pecahh https://t.co/yVWqJB4RCw",0
2022-12-19 13:25:22+00:00,nurulizzahk1,"Piala dunia 2010, 2014, 2018 cuma gue ikutin sekilas dan akhirnya di 2022 ini bisa bener-bener full dari awal-akhir.😭💛",0
2022-12-19 13:25:16+00:00,indo_mostviral,Ini siapa yang buat undangan tasyakuran di rumah Messi di Argentina abis menang Piala Dunia ngakak banget tolong https://t.co/lJJt7jF3en,0
2022-12-19 13:25:13+00:00,tribunjateng,"Wow! Harga Jubah Khas Qatar Naik 100 Kali Lipat Usai Dikenakan Lionel Messi Juara Piala Dunia 2022

https://t.co/DcipPEZlUk",0
2022-12-19 13:25:09+00:00,okezonenews,"Salah Prediksi Juara di Piala Dunia 2022, Ini Tanggapan Nyeleneh Andre Taulany #LengkapCepatBeritanya #Celebrity #KabarArtis #Gosip . https://t.co/Qad5n69qh7",0
2022-12-19 13:25:00+00:00,GOAL_ID,"Alexis Mac Allister mengakui Lionel Messi membuat perbedaan bagi #Argentina saat menang dalam pertandingan final Piala Dunia yang epik lawan #Prancis.

#FIFAWorldCup #Qatar2022 
https://t.co/Im29DX7j06",4
2022-12-19 13:24:48+00:00,agungpria1981,"@yara60909 Dari pertama gelaran piala dunia sampai final gak pernah nonton, saya...",0
2022-12-19 13:24:48+00:00,adnanhabiebb,Saya kalah taruhan Final Piala Dunia 2022 sama @DeboraYohan https://t.co/d3uqnN9hh2,1
2022-12-19 13:23:54+00:00,koerniawanr02,@idextratime Fix Indonesia juara karena ada sosok yang ngangkat tropi piala dunia bersama Messi,0
2022-12-19 13:23:51+00:00,FCBMarr,Baru sehari piala dunia selesai tapi udah kangen aja cok euforianya,0
2022-12-19 13:23:00+00:00,Arenanews1,7 Pemain Muda yang Bersinar di Piala Dunia 2022 – CNN Indonesia – https://t.co/Zdr7KstJJV – #Arenanews #Kamidi #Opsiminfo-https://t.co/iwFTLO0S20,0
2022-12-19 13:23:00+00:00,Arenanews1,"Argentina Juara Piala Dunia 2022, Perdebatan Messi vs Ronaldo Selesai – CNN Indonesia – Google Berita Olahraga – https://t.co/uyNbPPw8df – #Arenanews #Kamidi #Opsiminfo-https://t.co/BqD773Fq3U",0
2022-12-19 13:23:00+00:00,nurulizzahk1,"Piala dunia 2022, era piala dunia yang gue ikutin full dari opening ceremony-closing ceremony. 🏆💚

#FIFAWorldCup 
#Qatar2022",0
2022-12-19 13:22:47+00:00,helloargya,piala dunia = check point kehidupan,0
2022-12-19 13:22:44+00:00,kelakuan,"tahun 2026, final Piala Dunia kemungkinan mulai jam 8 pagi WIB.",0
2022-12-19 13:22:39+00:00,sukeeeyooo,"@m_inthebuilding @westenthu Umur 19 tahun dia dah menang piala dunia, gua 19 tahun ngewibu😔",0
2022-12-19 13:22:37+00:00,OldPixiE22,"Baju Baru Alhamdulillah.. 
Di Pake setelah Final Piala Dunia",0
2022-12-19 13:22:37+00:00,pojok6indonesia,"Nobar Final Piala Dunia 2022, Ketua Dekot Gorontalo Harap Perkuat Silaturahmi https://t.co/M5NqmkCuuJ",0
2022-12-19 13:22:27+00:00,NusantaraIndone,"Piala dunia di arab,
Kalo GOL bahasa arabny? https://t.co/OwqoeQlorq",0
2022-12-19 13:22:21+00:00,ZdeeAb,Berapa Nilai Hadiah Piala Dunia Qatar https://t.co/6F0GnI9wCK,0
2022-12-19 13:22:17+00:00,Koday95,"Piala Dunia Hanya pembukaan.
Turnamen yang asli baru akan dimulai 🤣

- AFF Mitsubishi Electric Cup",0
2022-12-19 13:21:59+00:00,koerniawanr02,@SiaranBolaLive Piala Dunia 2026 saatnya Republik Wakandasia mengangkat tropi karena Wakandasia punya Iwan Smule,0
2022-12-19 13:21:44+00:00,faazaaa03,Terpantau orang-orang masih euforia dengan piala dunia.,0
2022-12-19 13:21:32+00:00,kompasiana,"Argentina Juara Piala Dunia 2022, Messi Kunci Kemenangan Argentina https://t.co/7UOWN2GUXA",0
2022-12-19 13:21:27+00:00,PARTICULARWAPO,Percuma messi menangin piala dunia tapi ga sholat,0
2022-12-19 13:21:05+00:00,hyumnwook,@selfolconvo Piala dunia udah kelar ☹️,0
2022-12-19 13:20:22+00:00,bebasbaru,"Google jadi mesin pencari nomor 1, padahal pesaing sangat banyak!
#Google 
#SundarPichai 

Google Panen Besar, Setelah 25 Tahun Kali Ini Menjadi Mesin Tersibuk Saat Final Piala Dunia 2022 https://t.co/SdyQSHwqEo",0
2022-12-19 13:20:16+00:00,hmetromy,"#bolatime #kualalumpur Di sebalik kejayaan Argentina ditabalkan sebagai juara Piala Dunia rupa-rupanya terdapat seorang bekas pemain Johor Darul Ta'zim (JDT) yang bertindak sebagai pembantu kepada ketua jurulatih, Lionel Scaloni. https://t.co/jbVwKqS341",3
2022-12-19 13:20:15+00:00,sutrisno_vivo,Negara negar yg Juara piala dunia dari tahun ke tahun https://t.co/tsOfeTNVdx,0
2022-12-19 13:20:07+00:00,wahyu27,Argentina Menang Piala Dunia 2022 Sesuai Prediksi EA Sports https://t.co/ykdMPEd1xy,0
2022-12-19 13:20:04+00:00,republikbobot0h,"Messi Pastikan tidak Pensiun dari Timnas Argentina setelah Menangkan Trofi Piala Dunia

https://t.co/lP8sTG6RFy",0
2022-12-19 13:20:00+00:00,asimetris_media,"Argentina Juara, Emiliano Martinez Berhasil Menjadi Kiper Terbaik di Piala Dunia Qatar 2022
#ArgentinaVsFrance #WorldCupFinal #emiliano_martinez 

https://t.co/fb8ekvm3lK",0
2022-12-19 13:19:47+00:00,mediakonteks,"Mbappe bakal tidak suka postingan Instagram Neymar terbaru usai Piala Dunia 2022 di Qatar selesai. Apakah itu?

https://t.co/MxP3agR6P6",1
2022-12-19 13:19:44+00:00,nurulizzahk1,Selesai udah cerita tentang piala dunia 2022 ini:( sampai jumpa tahun 2026 aaaaa,0
2022-12-19 13:19:36+00:00,BournAgainShell,Hasil sebenarnya Piala Dunia 2022 adalah Valentina Vs Israel 1-0 https://t.co/xIiOF48fOI,6
2022-12-19 13:19:06+00:00,fokusrembangcom,"Arie Untung Ungkap Sisi Lain Piala Dunia 2022: Indonesia Memegang Rekor Sebagai Negara
https://t.co/mlWyuOrSKi",0
2022-12-19 13:18:53+00:00,rezakaisar3,"Petenis asal Serbia, Novak Djokovic menonton pertandingan final Piala Dunia 2022 antara Argentina vs Prancis di Lusail pada 18 Desember 2022",0
2022-12-19 13:18:49+00:00,Cainsawman1,#terbaru #dan #bangsaonline 8 stadion mewah dan canggih Piala Dunia Qatar 2022 https://t.co/fUbF9qTFyf,0
2022-12-19 13:18:36+00:00,wahyuhidayaturo,Sehari setelah piala dunia udah bosen dengan yang santen-santen,0
2022-12-19 13:18:26+00:00,Alonesiacom,"Dukung Argentina, Najwa Shihab Nonton Langsung Piala Dunia 2022 di Qatar. https://t.co/zbQxuILzqW",0
2022-12-19 13:18:13+00:00,aiceindonesia,Namun misi Mbappé dan tim Prancis mempertahankan gelar juara Piala Dunia harus terhenti dan berada di peringkat kedua FIFA World Cup Qatar 2022™️. https://t.co/Nc3AUCnFwq,0
2022-12-19 13:18:01+00:00,holalaily,"Piala dunia kali ini memang lebih fresh.

#FIFAWorldCup",0
2022-12-19 13:17:58+00:00,KendiSlot,"Berita Bola Terhot - Di lansir dari Beritamedia88. Raphael Varane ""sangat bangga"" dengan penampilan Prancis di final Piala Dunia. Meski ia mengakui bahwa Les Blues ""tidak bermain"" selama satu jam.

https://t.co/hGHYW3IXk7 https://t.co/wYC0hzELxn",0
2022-12-19 13:17:58+00:00,detiksport,"Ada David Beckham KW (palsu) yang ikut rayakan kemenangan Argentina juara Piala Dunia 2022. Jangan kaget, dia adalah Papu Gomez yang jadi bahan lelucon Aguero! https://t.co/0rJAAPpZIp",0
2022-12-19 13:17:50+00:00,Goebbles1,@idextratime Ngk kerasa 1.267 hari lagi lihat bang Do angkat trophy piala dunia.,0
2022-12-19 13:17:26+00:00,BlueHooligan___,geus weh nya ieu piala dunia teh. ni teu rame. 😁,0
2022-12-19 13:17:23+00:00,Alonesiacom,"Argentina Juara, Mario Gotze Bagikan Gambar saat Messi Bangkit dari Keterpurukan Piala Dunia 2014. https://t.co/h60KuLwjnz",0
2022-12-19 13:17:13+00:00,telisik_id,"Aksi Blokade Jalan Depan UHO Oleh Pendukung Sepak Bola Piala Dunia 2022
https://t.co/3OfpYVMA5T",0
2022-12-19 13:17:09+00:00,liputan6dotcom,Cluster Cemara Depok Rebut Juara 3 Kampung Piala Dunia 2022 Terbucin se-Indonesia https://t.co/aUFLxhR3SO,0
2022-12-19 13:17:05+00:00,restanjungpriok,"Nobar Final Piala Dunia Di Terminal Nusantara Pelabuhan Tanjung Priok

#nobar #humaspoldametrojaya #divhumaspolri https://t.co/aR5eUAhAN4",0
2022-12-19 13:17:04+00:00,Aktualkan,"Luar biasa Kylian Mbappe memecahkan rekor gol final piala dunia terbanyak #Mbappe #Messi𓃵 #Messi #ArgentinaCampeon #argentina #prancis #GreatestOfAllTime #Qatar2022 #QatarWorldCup2022 #LionelMessi𓃵 #aktualkan 
https://t.co/fYBLPbEBbp",0
2022-12-19 13:17:04+00:00,GoSumbarcom,Kota Kelahiran Lionel Messi Jadi Lautan Manusia Usai Argentina Juara Piala Dunia 2022 https://t.co/JHoKDMhb5D,0
2022-12-19 13:17:02+00:00,Ahmad_Raditya26,@idextratime Juara piala asia dlu baru mimpi juara piala dunia...,0
2022-12-19 13:16:51+00:00,FantatistaNew,"@registaco Tenda yang kemarin buat nobar piala dunia jangan di bongkar dulu, persiapan nobar timnas bersama STY juara piala ini",0
2022-12-19 13:16:46+00:00,RiskiHoeriah,"Gue yakin lebih dari 50% orang yg kerja tadi pada ngantuk gara gara abis nonton piala dunia. Termasuk gue seharian ini mata merem merem mulu, dikuat kuatin melek",0
2022-12-19 13:16:42+00:00,anothermissoh,"@swacinta Lagu tema Fifa Piala Dunia Qatar 2022 🏆⚽
Dreamers - Jungkook 
#BTS #Jungkook #Jungkook_Dreamers #FIFAWorldCup #Qatar2022 #QatarWorldCup2022 https://t.co/JRGmUNCVGi",0
2022-12-19 13:16:27+00:00,zkauroa,"buat dapet koin nya juga ada banyak cara.

pertama : check in tiap hari
kedua : nonton video
ketiga : ikut even piala dunia 
keempat : rajin buka treasure box
kelima : tautkan kode undangan teman",0
2022-12-19 13:16:18+00:00,astahanmaa,"Piala Dunia selesai, happy ending 🏆 🐐",0
2022-12-19 13:16:04+00:00,okezonenews,"Banjir Kritikan, Emiliano Martinez Akhirnya Angkat Bicara soal Selebrasi Kontroversial di Piala Dunia 2022 #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/J3Mw6ZOBmE",0
